#{"t_start": 1702543920.5373437, "env_id": null}
r,l,t
538.41,88,22049.123341
545.01,90,22049.878317
521.5,107,22050.806445
477.41,146,22051.955353
372.49,258,22053.932397
520.27,101,22054.767407
464.26,165,22056.069468
536.88,95,22056.862476
478.24,141,22058.002226
524.21,104,22058.861449
505.8,114,22059.798387
350.7,270,22061.840359
525.05,102,22062.671993
519.21,102,22063.512898
340.31,263,22070.208023
517.5,105,22071.086601
517.96,114,22072.031634
495.61,126,22073.058861
521.73,98,22073.853181
472.67,159,22075.126436
470.79,145,22076.286948
488.53,142,22077.412036
505.23,118,22078.367801
530.67,103,22079.215221
530.07,93,22079.985514
522.99,106,22080.870167
330.03,301,22083.148543
517.59,115,22084.101919
510.56,115,22085.033658
530.07,92,22085.802465
479.03,142,22091.589118
517.52,109,22092.502645
501.84,111,22093.510256
522.42,101,22094.357759
519.09,108,22095.267333
530.5,94,22096.089834
522.74,103,22096.952598
502.83,123,22097.957798
506.6,122,22098.945255
540.81,94,22099.750336
540.67,87,22100.48995
531.83,97,22101.297523
507.05,118,22102.26577
496.91,129,22103.301102
500.12,123,22104.310702
499.33,130,22105.344073
512.64,119,22106.314108
532.3,94,22107.072351
520.67,106,22107.944284
506.29,112,22113.498526
508.21,109,22114.394879
394.29,236,22116.186423
355.03,224,22117.938796
528.54,95,22118.74278
532.57,99,22119.576777
539.43,90,22120.349056
541.88,86,22121.079118
484.28,137,22122.155061
521.14,107,22123.051136
504.79,122,22124.051047
435.25,194,22125.545416
511.98,115,22126.544069
511.23,125,22127.54275
519.3,110,22128.435945
522.73,105,22129.297647
523.49,91,22134.710317
531.19,96,22135.506364
531.34,93,22136.287564
507.41,114,22137.222367
535.57,94,22138.027962
495.15,136,22139.110005
513.32,109,22140.018968
536.28,86,22140.745974
542.99,88,22141.513714
485.1,140,22142.654052
521.08,100,22143.492919
522.23,105,22144.381781
546.36,82,22145.097667
486.48,148,22146.288077
518.5,106,22147.15335
498.31,118,22148.101212
496.48,135,22149.1917
524.48,101,22150.031069
497.82,124,22155.720744
529.7,103,22156.57335
-98.97,713,22161.801956
524.55,98,22162.623633
503.92,111,22163.522373
526.17,103,22164.378472
517.09,102,22165.246687
522.75,91,22166.026826
519.65,97,22166.919124
511.81,112,22167.855497
507.97,116,22168.812274
517.26,111,22169.709798
541.64,87,22170.456614
519.12,97,22171.268749
520.64,106,22176.804534
521.97,97,22177.611143
537.93,90,22178.366376
538.72,88,22179.11796
518.24,113,22180.037138
529.42,95,22180.843217
533.55,97,22181.654492
523.91,95,22182.443484
520.2,104,22183.284736
511.65,122,22184.273292
523.98,100,22185.103622
502.62,127,22186.10467
549.11,81,22186.781465
508.21,112,22187.69675
495.46,124,22188.687367
522.52,100,22189.533263
497.71,130,22190.601804
504.77,111,22191.607542
529.89,101,22192.456344
534.53,103,22193.310303
547.87,85,22198.713434
550.18,83,22199.434746
522.29,104,22200.384444
502.81,122,22201.374997
495.63,132,22202.498614
534.62,94,22203.28947
489.72,135,22204.448123
403.82,204,22206.004584
527.47,97,22206.806245
492.42,124,22207.803187
526.33,103,22208.651843
488.43,129,22209.690919
517.38,110,22210.597512
502.2,129,22211.669663
510.67,113,22212.611767
527.22,98,22213.447582
497.03,104,22214.31697
508.02,118,22215.294884
532.71,101,22220.77529
546.54,86,22221.534681
181.01,419,22224.675506
529.12,102,22225.539016
533.72,95,22226.33848
489.06,119,22227.28597
521.38,109,22228.180512
544.93,89,22228.921644
531.24,97,22229.754606
519.15,108,22230.631136
494.04,113,22231.545863
522.05,109,22232.44425
545.48,87,22233.164943
498.3,127,22234.207295
537.37,96,22235.014103
508.98,118,22235.992535
530.45,101,22241.627554
527.17,100,22242.470532
502.8,128,22243.477611
528.33,101,22244.319037
528.58,97,22245.105222
511.31,108,22245.986159
520.83,104,22246.858481
498.14,123,22247.8525
529.75,96,22248.647459
509.62,109,22249.56092
463.89,161,22250.932112
521.06,109,22251.82431
527.08,96,22252.631708
538.92,88,22253.368511
516.93,104,22254.239147
508.9,109,22255.131441
525.41,104,22256.002898
517.99,112,22256.921511
529.04,96,22257.722241
493.37,130,22263.573829
469.08,153,22264.779124
516.54,108,22265.670077
531.78,94,22266.463263
533.99,94,22267.26507
483.47,139,22268.408929
500.05,127,22269.451684
517.64,102,22270.308707
543.48,91,22271.076536
494.56,130,22272.138211
534.35,94,22272.917076
459.8,165,22274.284169
528.66,96,22275.089511
527.11,102,22275.934104
536.52,92,22276.703721
536.83,95,22277.510195
532.52,91,22278.27144
538.47,93,22279.052419
412.19,203,22285.433791
486.45,137,22286.537076
536.63,90,22287.286025
539.52,92,22288.053861
479.49,135,22289.160259
497.45,134,22290.208215
527.86,97,22291.017097
544.85,82,22291.713441
524.45,97,22292.519917
310.07,301,22294.798766
521.74,105,22295.664614
501.48,131,22296.702083
529.37,103,22297.560921
307.6,278,22299.663425
515.79,110,22300.57534
548.64,79,22301.262101
470.54,151,22307.125291
529.91,99,22307.975857
548.36,84,22308.708854
528.64,102,22309.566178
530.08,96,22310.385221
522.34,92,22311.153639
536.3,91,22311.927966
533.45,96,22312.805513
542.95,87,22313.54985
545.34,84,22314.272863
533.42,100,22315.103594
525.5,101,22315.943678
534.69,97,22316.746755
528.8,103,22317.603265
482.46,149,22318.777218
524.56,106,22319.666543
518.63,108,22320.546782
537.88,87,22321.285509
498.14,114,22322.221646
514.18,111,22323.126493
533.81,93,22328.554841
471.43,145,22329.733984
504.39,125,22330.749881
391.08,204,22332.357657
529.93,99,22333.20499
516.26,100,22334.025081
520.08,100,22334.847438
527.15,100,22335.677469
512.59,112,22336.605392
538.4,92,22337.378436
528.83,101,22338.207836
489.12,129,22339.242287
165.18,452,22342.583181
527.53,103,22343.430357
500.89,106,22348.936415
497.0,132,22350.023245
540.58,91,22350.795915
506.82,127,22351.889073
540.61,88,22352.654409
531.0,95,22353.465537
529.56,90,22354.224283
549.35,80,22354.917601
530.16,98,22355.749303
536.45,83,22356.482967
518.81,112,22357.416731
534.74,95,22358.217968
514.11,114,22359.158145
537.52,89,22359.912118
543.89,86,22360.664556
533.92,94,22361.478153
522.83,109,22362.386295
517.32,105,22363.266563
515.81,117,22364.222385
540.64,89,22364.982296
535.22,93,22365.756493
541.15,86,22371.146812
532.71,96,22371.966776
532.17,95,22372.750015
534.94,91,22373.530457
538.36,92,22374.311046
516.28,101,22375.148607
549.89,81,22375.856198
519.4,90,22376.627983
532.65,97,22377.451343
542.58,89,22378.212868
534.79,96,22379.027497
529.49,91,22379.873382
512.66,106,22380.736251
521.34,104,22381.590999
545.46,86,22382.316701
509.57,94,22383.097287
527.82,99,22383.910683
471.62,150,22385.097934
537.57,88,22385.83895
520.52,111,22386.762146
522.58,93,22387.54086
486.25,139,22393.311322
511.36,110,22394.210582
533.09,97,22395.031887
490.34,127,22396.065387
518.06,111,22396.964166
456.29,157,22398.208103
530.0,94,22398.997291
477.91,149,22400.216654
532.55,97,22401.042465
538.86,91,22401.816381
543.26,77,22402.49195
545.66,82,22403.198967
530.65,103,22404.069093
532.12,98,22404.876544
506.93,118,22405.812651
535.05,92,22406.584781
518.19,107,22407.549938
529.38,104,22408.420955
526.88,103,22409.263468
541.58,84,22414.671971
523.63,106,22415.622436
539.61,84,22416.33866
546.68,80,22417.109191
532.26,99,22417.942858
539.31,90,22418.700421
551.87,84,22419.416382
510.91,114,22420.326193
483.11,141,22421.528832
520.61,97,22422.341145
545.57,81,22423.024163
530.01,98,22423.846943
539.27,90,22424.612864
540.7,85,22425.351839
513.37,100,22426.196908
438.04,175,22427.582729
517.2,101,22428.418834
514.59,101,22429.258345
355.88,227,22430.993484
495.63,126,22436.666274
534.38,95,22437.457791
538.92,79,22438.147562
526.05,96,22438.942354
548.58,82,22439.654971
519.13,97,22440.454442
531.92,91,22441.19869
500.58,121,22442.188876
511.78,109,22443.074914
160.78,438,22446.339358
543.27,85,22447.064397
522.91,104,22448.003098
544.92,84,22448.730934
528.09,96,22449.553985
441.89,174,22450.979972
529.43,96,22451.802711
534.63,92,22452.578271
493.36,135,22458.315638
528.49,96,22459.123203
529.37,98,22459.927506
522.56,102,22460.764245
538.04,86,22461.495029
544.45,90,22462.249951
529.31,92,22463.024109
509.63,115,22463.962825
248.12,364,22466.657089
545.95,82,22467.364498
534.11,84,22468.073897
454.33,159,22469.343597
531.99,99,22470.178623
522.62,104,22471.050105
533.2,93,22471.826691
461.06,151,22473.036768
482.27,130,22474.091529
496.06,139,22479.931218
513.19,107,22480.803782
438.17,193,22482.293759
520.14,109,22483.178977
530.33,95,22483.982352
538.18,89,22484.738972
537.53,95,22485.543408
516.05,107,22486.486615
540.39,89,22487.231853
489.4,133,22488.315997
512.75,116,22489.272727
538.0,82,22489.968304
535.32,95,22490.764404
534.15,89,22491.520827
529.83,100,22492.35462
543.54,87,22493.090929
528.6,94,22493.883448
547.8,77,22494.547679
533.13,96,22495.356683
536.83,86,22500.863168
544.73,82,22501.565279
543.5,86,22502.285037
547.06,82,22502.985435
536.47,98,22503.790255
543.59,79,22504.475786
513.96,116,22505.433324
469.48,141,22506.548705
537.63,88,22507.300023
538.16,87,22508.044701
524.2,104,22508.914993
521.87,100,22509.754103
527.81,103,22510.598564
519.73,100,22511.440255
501.99,107,22512.32489
526.07,94,22513.106436
496.95,133,22514.179265
543.82,86,22514.916284
529.98,90,22515.744305
510.77,121,22516.732401
506.58,121,22517.689828
531.45,93,22523.2109
548.91,77,22523.894036
539.29,89,22524.637437
544.18,86,22525.36496
501.3,117,22526.315955
544.34,89,22527.082694
552.77,81,22527.790303
535.71,86,22528.521372
534.26,88,22529.272001
536.35,91,22530.038419
515.6,104,22530.889251
527.64,101,22531.732654
516.58,99,22532.553463
521.03,96,22533.342896
522.7,101,22534.169772
542.41,87,22534.905299
537.69,89,22535.663049
539.67,84,22536.377463
548.41,81,22537.06911
500.95,127,22538.075207
555.87,77,22538.746892
529.39,95,22539.544099
538.43,89,22544.95043
541.43,84,22545.665685
494.89,126,22546.71119
525.22,105,22547.590297
550.82,79,22548.295768
516.06,106,22549.212987
550.02,79,22549.883374
546.06,79,22550.555382
536.58,90,22551.314209
512.08,102,22552.14866
473.16,154,22553.400994
522.68,100,22554.240522
530.82,93,22555.033073
524.29,102,22555.886513
512.36,117,22556.906559
505.6,106,22557.769014
536.58,85,22558.484409
551.59,81,22559.173068
546.58,87,22559.907176
533.88,100,22560.719928
527.35,90,22561.559835
534.05,90,22566.965415
510.91,105,22567.854344
502.42,123,22568.876309
541.17,88,22569.641767
520.06,108,22570.609669
497.2,126,22571.647515
526.44,102,22572.486659
544.75,80,22573.162668
542.44,81,22573.855076
532.82,96,22574.741565
527.65,104,22575.595539
543.3,86,22576.322206
520.5,111,22577.219351
533.65,91,22578.052537
539.44,92,22578.901942
533.39,94,22579.681337
515.35,117,22580.625959
524.16,111,22581.530302
543.75,87,22582.268748
535.39,92,22583.124337
550.32,77,22583.792937
522.76,104,22589.308891
355.72,222,22591.009125
543.02,84,22591.733981
542.27,77,22592.400993
518.73,109,22593.298886
535.2,91,22594.081126
531.06,103,22594.963464
532.82,89,22595.782399
546.52,80,22596.4381
537.61,87,22597.164235
421.2,190,22598.622927
542.06,86,22599.356621
527.93,100,22600.205026
526.51,98,22601.010304
548.34,81,22601.718924
531.23,99,22602.531792
517.86,103,22603.369211
489.06,117,22604.348049
554.4,79,22605.024796
517.9,105,22610.537201
530.11,106,22611.41486
511.45,115,22612.361184
533.77,102,22613.261508
543.64,81,22613.958787
547.89,75,22614.613242
517.58,99,22615.447589
528.93,97,22616.269706
551.03,73,22616.926214
535.37,91,22617.699636
533.18,89,22618.463926
537.89,89,22619.233469
544.94,80,22619.920972
497.69,118,22620.879206
504.76,120,22621.874358
533.01,78,22622.560696
417.91,204,22624.137683
541.5,77,22624.810184
529.51,98,22625.639335
546.29,84,22626.3525
544.78,80,22627.036383
517.69,113,22632.657861
512.94,113,22633.576012
539.42,89,22634.348086
544.47,86,22635.072327
545.29,81,22635.76416
507.98,122,22636.72544
536.93,89,22637.472683
562.66,67,22638.06705
548.33,86,22638.811341
519.61,99,22639.648395
524.83,98,22640.489239
511.51,113,22641.42382
542.79,81,22642.190974
549.2,73,22642.84652
531.75,93,22643.606808
551.84,76,22644.284457
552.01,76,22644.971314
540.57,85,22645.695668
511.1,101,22646.527574
541.29,93,22647.311665
536.49,94,22648.098516
526.22,98,22648.922266
429.96,162,22654.860736
506.01,110,22655.768695
478.2,123,22656.752245
538.29,95,22657.536397
515.69,109,22658.432321
519.93,108,22659.312191
536.52,93,22660.103024
506.4,118,22661.056278
540.89,85,22661.770674
513.56,112,22662.692295
519.46,105,22663.566169
533.1,90,22664.345627
533.97,89,22665.099395
525.92,100,22665.936715
507.77,110,22666.8519
545.69,88,22667.596529
513.46,112,22668.524778
536.69,85,22669.250077
539.93,80,22669.945313
548.52,81,22670.637834
525.39,102,22676.153749
543.76,86,22676.878134
545.65,85,22677.60201
544.96,87,22678.336488
420.05,208,22679.946221
537.32,82,22680.647902
542.13,84,22681.369893
542.36,85,22682.086245
533.04,81,22682.770363
540.73,88,22683.518121
502.31,111,22684.417933
536.13,89,22685.170969
543.84,85,22685.900719
538.98,84,22686.620792
527.73,91,22687.399885
505.27,120,22688.375806
547.59,78,22689.056218
533.04,86,22689.797025
463.36,157,22691.071644
550.59,77,22691.757602
548.98,81,22692.454692
546.66,79,22697.86418
530.69,85,22698.588058
545.13,84,22699.301484
512.63,112,22700.218157
528.52,98,22701.032733
534.85,81,22701.725884
530.92,102,22702.569454
546.46,84,22703.294655
523.4,98,22704.114319
536.92,90,22704.950565
547.96,81,22705.629988
514.61,112,22706.540564
560.1,76,22707.210149
537.69,91,22707.986257
548.7,77,22708.64999
507.06,120,22709.627522
533.77,94,22710.435402
539.46,83,22711.151635
519.73,104,22712.07426
414.95,213,22713.733812
517.41,112,22714.671416
536.06,90,22720.078844
540.76,90,22720.847085
537.48,85,22721.593889
545.36,84,22722.315234
530.7,94,22723.10452
539.27,88,22723.84306
551.48,78,22724.518858
544.12,79,22725.184428
409.73,215,22726.828336
558.46,79,22727.521644
539.1,83,22728.22026
506.87,120,22729.21543
535.36,95,22730.023447
550.69,78,22730.705937
539.24,86,22731.432403
523.06,103,22732.283093
540.56,79,22732.979125
551.29,79,22733.662457
532.67,93,22734.523178
506.08,121,22735.518095
528.58,97,22736.33974
545.25,83,22741.722097
543.73,82,22742.419184
409.08,202,22743.997956
518.08,99,22744.83473
505.81,125,22745.875724
534.81,91,22746.640091
527.94,102,22747.490345
534.82,91,22748.251714
303.72,320,22750.638721
556.35,74,22751.280115
536.09,89,22752.01785
547.09,78,22752.683567
526.46,97,22753.47775
534.94,88,22754.222975
534.32,92,22754.995127
526.61,87,22755.727557
496.72,129,22756.756709
498.81,107,22757.64837
540.59,92,22763.189105
529.58,95,22763.970498
472.66,151,22765.167173
529.28,90,22765.954929
526.89,101,22766.811987
452.33,167,22768.124052
540.23,88,22768.852627
542.11,85,22769.583885
536.99,88,22770.393605
531.48,93,22771.180036
541.15,82,22771.887366
529.14,96,22772.677608
541.21,85,22773.392542
547.51,82,22774.08488
551.98,76,22774.737748
520.05,107,22775.616071
539.24,91,22776.378124
544.34,89,22777.128681
546.66,85,22777.852099
543.89,78,22778.54161
488.96,137,22779.634028
552.99,82,22785.093297
535.36,96,22785.912465
538.6,82,22786.618487
533.21,96,22787.422774
514.82,120,22788.397157
542.15,85,22789.123326
524.91,92,22789.903393
549.56,79,22790.581094
557.88,67,22791.192003
534.22,80,22791.870433
540.1,90,22792.617404
537.54,86,22793.339146
546.41,83,22794.036042
542.61,83,22794.73743
548.22,81,22795.417737
530.87,87,22796.145395
526.82,82,22796.857573
548.62,76,22797.586788
547.38,75,22798.240182
552.3,80,22798.916039
547.33,82,22799.614331
528.0,97,22800.430246
542.01,92,22801.210341
515.87,109,22802.113569
517.99,108,22807.74693
524.4,103,22808.610922
541.09,80,22809.302247
528.69,96,22810.09623
533.39,94,22810.891983
